,customer_id,age,gender_cd,region_size,foreign_flg,entrepreneur_flg,auto_flg,traveler_flg,partnership_flg,child_amt,realty_type,segment_cd,bundle_nm,confirmed_income,predicted_income,product_cd,functional_cd,finish_dttm,state_talk_time_sec,wo_hit_status_result_desc,wo_hit_status_reason_desc,employee_id,emp_age,emp_age_new,emp_gender_cd,emp_children_cnt,emp_work_months_cnt,emp_citizenship_country_cd,emp_marital_status_cd
13309,388044998,40.0,M,town,0.0,0.0,1.0,0.0,0.0,1.0,Квартира,t_01 (4),Pro,,,Credit Cards,Preapprove,2024-05-03 16:00:00,43.0,"Дозвон, Отказ",Другое,80760.0,52.0,52.0,W,,37.0,,
13310,353165571,33.0,M,rural,0.0,1.0,1.0,0.0,1.0,0.0,Нет своего жилья,r_02 (7),,,,Credit Cards,Preapprove,2024-01-05 12:00:00,121.0,"Дозвон, Отказ",Кредитная карта не нужна,226180.0,19.0,18.0,W,,,,
13311,74361076,36.0,M,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_07 (29),,,,Credit Cards,Preapprove,2023-08-23 15:00:00,19.0,"Дозвон, Отказ",Отказ прослушать предложение,205674.0,20.0,19.0,M,,2.0,,
13312,482837353,45.0,M,rural,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,r_03 (20),,,12634.31,MVNO,Cold,2023-12-28 17:00:00,235.0,"Дозвон, Отказ",Не соответствует требованиям,205474.0,20.0,19.0,M,,6.0,,
13313,351724909,27.0,M,town,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,t_05 (19),,,22823.5,Credit Cards,Preapprove,2023-05-10 13:00:00,110.0,"Дозвон, Отказ",Кредитная карта не нужна,197859.0,40.0,38.0,W,,0.0,,
13314,1779953,46.0,M,,,,,,,,,,,,16286.8,MVNO,Cold,2024-09-20 08:00:00,102.0,"Дозвон, Отказ",Устраивает свой оператор,129118.0,25.0,28.0,W,,42.0,,
13315,378807002,25.0,F,,,,,,,,,,,,,MVNO,Cold,2024-04-23 18:00:00,138.0,"Дозвон, Отказ",Имеет более дешевый ТП,248451.0,49.0,48.0,W,,2.0,Россия,Холост/не замужем
13316,407179460,36.0,M,,,,,,,,,,,,,Credit Cards,Afterfilling,2024-01-11 11:00:00,31.0,"Дозвон, Отказ",Отказ прослушать предложение,228922.0,37.0,36.0,W,,3.0,,
13317,450069419,36.0,M,urban,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,u_10 (35),,,,Credit Cards,Preapprove,2023-11-14 17:00:00,102.0,"Дозвон, Отказ",Кредитная карта не нужна,201848.0,44.0,43.0,W,,6.0,,
13318,403541045,42.0,M,rural,0.0,0.0,0.0,0.0,1.0,1.0,Нет своего жилья,r_06 (33),,,,Credit Cards,Preapprove,2023-02-28 16:00:00,48.0,"Дозвон, Отказ",Кредитная карта не нужна,109986.0,44.0,42.0,M,,25.0,,
13319,351997162,38.0,F,rural,0.0,0.0,0.0,0.0,1.0,1.0,Квартира,r_03 (20),,,,Investment,Utilization,2023-05-24 08:00:00,47.0,"Дозвон, Отказ",Отказ от диалога,22300.0,48.0,46.0,W,,68.0,,
13320,577307311,58.0,F,urban,0.0,1.0,1.0,0.0,1.0,0.0,Квартира,u_03 (13),,,,Investment,Utilization,2024-04-19 14:00:00,26.0,"Дозвон, Отказ",отказ от диалога,174824.0,37.0,36.0,W,,17.0,,
13321,404973436,25.0,M,urban,0.0,1.0,1.0,0.0,0.0,0.0,Квартира,u_07 (27),,,,Debit Cards,Utilization,2022-05-10 08:00:00,24.0,"Дозвон, Отказ",Левый контакт,40894.0,41.0,39.0,W,,83.0,,
13322,430914318,18.0,M,urban,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,u_09 (32),,,,Cash Loan,Upsell,2023-09-29 11:00:00,279.0,"Дозвон, Отказ",Кредит уже не нужен,210248.0,37.0,36.0,W,,2.0,Россия,Холост/не замужем
13323,387623035,28.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2023-04-03 11:00:00,9.0,"Дозвон, Отказ",Отказ прослушать предложение,109986.0,44.0,42.0,M,,26.0,,
13324,276498695,38.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2022-04-27 10:00:00,95.0,"Дозвон, Отказ",Другой банк,127924.0,23.0,21.0,,,4.0,,
13325,395891609,33.0,F,town,0.0,1.0,1.0,0.0,1.0,2.0,Нет своего жилья,t_01 (4),,,,Casco,Afterfilling,2022-08-16 16:00:00,89.0,"Дозвон, Отказ",Не интересно КАСКО;Страхует только ОСАГО,871.0,50.0,47.0,M,,61.0,,
13326,449237345,64.0,F,town,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,t_11 (42),,,,Credit Cards,Preapprove,2023-08-15 12:00:00,8.0,"Дозвон, Отказ",Третье лицо,208001.0,19.0,18.0,M,,1.0,,
13327,136368273,44.0,F,rural,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,r_03 (20),,,,Credit Cards,Preapprove,2024-01-30 17:00:00,40.0,"Дозвон, Отказ",Кредитная карта не нужна,40853.0,33.0,32.0,W,,48.0,,Женат/замужем
13328,432077177,31.0,M,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_05 (19),,,,Investment,Utilization,2024-04-17 14:00:00,494.0,"Дозвон, Отказ",Сам разберется,266046.0,20.0,20.0,M,,0.0,,Холост/не замужем
13329,363397570,20.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2024-02-29 06:00:00,39.0,"Дозвон, Отказ",Кредитная карта не нужна,252797.0,23.0,23.0,W,,0.0,,
13330,153253805,40.0,F,town,0.0,0.0,0.0,0.0,1.0,3.0,Квартира,t_01 (4),Pro,,20694.06,Credit Cards,Preapprove,2024-06-03 15:00:00,38.0,"Дозвон, Отказ",Отказ по всем продуктам,251163.0,19.0,18.0,W,,4.0,,
13331,68488387,45.0,M,town,0.0,0.0,0.0,0.0,1.0,0.0,Комната,t_10 (40),,,,MVNO,Cold,2023-09-12 12:00:00,16.0,"Дозвон, Отказ",Другое,205474.0,20.0,18.0,M,,3.0,,
13332,335345518,31.0,M,msk,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,m_10 (26),,,,Credit Cards,Preapprove,2022-11-02 18:00:00,91.0,"Дозвон, Отказ",Другой банк,157519.0,20.0,18.0,W,,3.0,,
13333,501911264,37.0,F,town,0.0,0.0,0.0,0.0,1.0,1.0,Нет своего жилья,t_10 (40),,,,Credit Cards,Preapprove,2023-09-05 12:00:00,5.0,"Дозвон, Отказ",Отказ прослушать предложение,226039.0,20.0,18.0,W,,0.0,,
13334,530169572,35.0,M,,,,,,,,,,,,,Debit Cards,Utilization,2023-11-06 08:00:00,47.0,"Дозвон, Успешно",Готов использовать карту,220658.0,23.0,22.0,W,,2.0,Россия,Холост/не замужем
13335,395294517,37.0,F,town,0.0,1.0,0.0,0.0,1.0,0.0,Квартира,t_04 (16),,7929.26,,MVNO,Afterfilling,2024-01-23 11:00:00,190.0,"Дозвон, Успешно",Полная заявка,208829.0,21.0,20.0,,,6.0,,
13336,379096039,19.0,M,town,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,t_09 (36),Pro,,,Credit Cards,Preapprove,2024-04-24 15:00:00,48.0,"Дозвон, Отказ",Кредитная карта не нужна,261962.0,18.0,18.0,W,,1.0,,
13337,180535897,37.0,F,town,0.0,0.0,0.0,0.0,1.0,2.0,Нет своего жилья,t_07 (29),Pro,,,Cash Loan,Preapprove,2024-01-08 10:00:00,44.0,"Дозвон, Отказ",Кредит уже не нужен,247828.0,21.0,20.0,W,,,,
13338,314243197,63.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2023-05-07 12:00:00,18.0,"Дозвон, Отказ",Кредитная карта не нужна,189878.0,24.0,23.0,W,,2.0,,
13339,196966221,25.0,M,msk,0.0,1.0,1.0,0.0,0.0,0.0,Нет своего жилья,m_05 (12),,,,Investment,Utilization,2022-02-27 13:00:00,32.0,"Дозвон, Отказ",Не звонить,103695.0,27.0,24.0,M,,7.0,,
13340,377022903,24.0,F,msk,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,m_02 (2),,,,Credit Cards,Preapprove,2024-04-04 11:00:00,89.0,"Дозвон, Отказ",Не звонить,242798.0,21.0,52.0,W,,77.0,,
13341,447016031,21.0,M,,,,,,,,,,,,,MVNO,Afterfilling,2022-08-10 17:00:00,14.0,"Дозвон, Отказ",Другое,39044.0,28.0,26.0,W,,45.0,,
13342,189409849,25.0,F,,,,,,,,,,,,,Cash Loan,Upsell,2023-08-27 20:00:00,10.0,"Дозвон, Отказ",Третье лицо,101392.0,37.0,35.0,W,,3.0,,
13343,252840375,34.0,M,,,,,,,,,,,,,Credit Cards,Preapprove,2022-07-26 16:00:00,33.0,"Дозвон, Отказ",Отказ прослушать предложение,155499.0,48.0,46.0,,,0.0,,
13344,509909093,33.0,M,rural,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,r_04 (22),,,,Credit Cards,Preapprove,2023-12-13 08:00:00,190.0,"Дозвон, Отказ",Кредитная карта не нужна,142362.0,55.0,54.0,W,,73.0,,
13345,299062002,34.0,M,town,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,t_04 (16),,,,Credit Cards,Preapprove,2023-06-01 19:00:00,84.0,"Дозвон, Отказ",Кредитная карта не нужна,194172.0,19.0,18.0,W,,2.0,,
13346,270338459,35.0,F,town,0.0,0.0,1.0,0.0,0.0,0.0,Нет своего жилья,t_04 (16),,7823.5,,Credit Cards,Reutilization,2022-09-06 17:00:00,35.0,"Дозвон, Отказ",Отказ прослушать предложение,40894.0,41.0,39.0,W,,87.0,,
13347,370122419,34.0,M,rural,0.0,1.0,1.0,0.0,0.0,1.0,Нет своего жилья,r_03 (20),,,,MVNO,Afterfilling,2022-12-10 16:00:00,138.0,"Дозвон, Отказ",Другое,39044.0,28.0,26.0,W,,49.0,,
13348,76514608,34.0,F,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_07 (29),,14380.08,10973.2,Credit Cards,Preapprove,2024-09-23 07:00:00,80.0,"Дозвон, Отказ",Кредитная карта не нужна,109997.0,67.0,67.0,W,,51.0,,
13349,571500024,46.0,F,msk,0.0,0.0,0.0,0.0,1.0,2.0,Квартира,m_01 (1),,,30744.61,Investment,Utilization,2024-05-03 11:00:00,16.0,"Дозвон, Отказ",Не хочет разбираться,178934.0,24.0,23.0,W,,11.0,,
13350,429906833,34.0,M,,,,,,,,,,,,,Credit Cards,Preapprove,2024-07-08 08:00:00,12.0,"Дозвон, Отказ",Отказ прослушать предложение,200908.0,29.0,28.0,W,,,,
13351,127511970,34.0,F,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_10 (40),,12815.66,14031.3,Secured Loan,Upsell,2024-10-04 08:00:00,115.0,"Дозвон, Отказ",Нет квартиры для залога,255720.0,49.0,49.0,W,,7.0,,
13352,301874381,38.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2024-01-19 15:00:00,34.0,"Дозвон, Отказ",Кредитная карта не нужна,235421.0,36.0,35.0,M,,2.0,,
13353,473238243,20.0,M,town,0.0,0.0,1.0,0.0,0.0,0.0,Квартира,t_05 (19),Pro,,11823.5,Secured Loan,Upsell,2023-05-22 11:00:00,25.0,"Дозвон, Отказ",Не звонить,108662.0,58.0,56.0,M,,21.0,,
13354,351143937,35.0,M,,,,,,,,,,,,,Credit Cards,Preapprove,2022-11-24 07:00:00,98.0,"Дозвон, Отказ",Кредитная карта не нужна,142362.0,55.0,53.0,W,,61.0,,
13355,398328733,42.0,M,msk,0.0,0.0,0.0,0.0,1.0,2.0,Нет своего жилья,m_01 (1),,,,MVNO,Cold,2022-07-13 10:00:00,83.0,"Дозвон, Отказ",Другое,120847.0,36.0,34.0,,,8.0,,
13356,309370176,43.0,M,msk,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,m_06 (15),,,,Credit Cards,Preapprove,2022-02-15 14:00:00,84.0,"Дозвон, Отказ",Кредит уже не нужен,101919.0,36.0,34.0,,,7.0,,
13357,128646249,46.0,F,,,,,,,,,,,,11823.5,MVNO,Afterfilling,2022-11-14 21:00:00,29.0,"Дозвон, Отказ",Отказ прослушать предложение,6745.0,50.0,48.0,W,,69.0,,
13358,518540224,36.0,M,,,,,,,,,,,,,Cash Loan,Upsell,2023-08-12 22:00:00,126.0,"Дозвон, Успешно",Назначена встреча,210248.0,37.0,36.0,W,,0.0,Россия,Холост/не замужем
13359,320390160,37.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2024-04-19 15:00:00,7.0,"Дозвон, Отказ",Отказ прослушать предложение,209376.0,45.0,44.0,W,,9.0,Россия,Холост/не замужем
13360,365583210,43.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2024-02-14 14:00:00,64.0,"Дозвон, Отказ",Кредитная карта не нужна,191371.0,35.0,34.0,W,,10.0,,
13361,179815629,49.0,F,town,0.0,0.0,0.0,0.0,0.0,0.0,Квартира,t_06 (28),,14073.5,,Debit Cards,Utilization,2023-08-16 10:00:00,16.0,"Дозвон, Отказ",Другое,220658.0,23.0,22.0,W,,0.0,Россия,Холост/не замужем
13362,376407520,29.0,F,town,0.0,0.0,1.0,0.0,0.0,1.0,Нет своего жилья,t_07 (29),,,,Investment,Utilization,2024-03-18 11:00:00,31.0,"Дозвон, Отказ",Не хочет разбираться,141813.0,23.0,22.0,W,,8.0,Россия,Холост/не замужем
13363,311021565,43.0,M,urban,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,u_06 (23),,,23823.5,Credit Cards,Preapprove,2023-12-16 21:00:00,74.0,"Дозвон, Отказ",Не звонить,137715.0,53.0,52.0,W,,0.0,Россия,Холост/не замужем
13364,298144751,34.0,F,msk,0.0,0.0,0.0,0.0,1.0,1.0,Нет своего жилья,m_10 (26),,,,Credit Cards,Preapprove,2024-03-13 11:00:00,15.0,"Дозвон, Отказ",Отказ по всем продуктам,231855.0,20.0,19.0,W,,5.0,,
13365,214865576,40.0,F,,,,,,,,,,,,,Credit Cards,Meeting,2022-01-24 12:00:00,37.0,"Дозвон, Отказ",Другое,98212.0,25.0,22.0,,,5.0,,
13366,279855366,31.0,M,town,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,t_05 (19),,,,Cash Loan,Preapprove,2024-04-15 07:00:00,32.0,"Дозвон, Отказ",Отказ по всем продуктам,264573.0,25.0,24.0,W,,0.0,,
13367,323616839,52.0,M,msk,0.0,0.0,1.0,0.0,1.0,2.0,Жилой дом,m_08 (21),,14863.4,,Credit Cards,Preapprove,2023-10-12 10:00:00,20.0,"Дозвон, Отказ",Кредитная карта не нужна,231855.0,20.0,18.0,W,,0.0,,
13368,61005993,49.0,F,msk,0.0,1.0,1.0,0.0,1.0,0.0,Комната,m_03 (9),Pro,,,Credit Cards,Preapprove,2023-05-30 13:00:00,29.0,"Дозвон, Отказ",Кредитная карта не нужна,201072.0,24.0,24.0,W,,0.0,,
13369,525830787,39.0,M,urban,0.0,0.0,0.0,0.0,0.0,0.0,Квартира,u_07 (27),,,15884.27,Secured Loan,Upsell,2024-10-07 16:00:00,139.0,"Дозвон, Отказ",Другое,215719.0,27.0,29.0,M,,13.0,,
13370,452070924,54.0,F,urban,0.0,1.0,1.0,0.0,1.0,3.0,Квартира,u_03 (13),,,,Credit Cards,Preapprove,2024-02-22 09:00:00,17.0,"Дозвон, Отказ",Кредитная карта не нужна,208001.0,19.0,18.0,M,,8.0,,
13371,348372135,42.0,F,,,,,,,,,,,,,Debit Cards,Afterfilling,2024-10-07 13:00:00,14.0,"Дозвон, Отказ",Дебетовая карта не нужна,295693.0,18.0,18.0,W,,,,
13372,280906222,39.0,M,,,,,,,,,,,,13301.92,Credit Cards,Preapprove,2024-09-23 12:00:00,30.0,"Дозвон, Отказ",Третье лицо,235421.0,36.0,36.0,M,,11.0,,
13373,18528221,32.0,M,town,0.0,0.0,1.0,1.0,1.0,0.0,Квартира,t_04 (16),,,,Mortgage Insurance,Incoming,2022-02-10 16:00:00,918.0,"Дозвон, Успешно",Полис оплачен Тинькофф,43165.0,62.0,59.0,W,,35.0,,
13374,485826834,42.0,F,town,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,t_07 (29),,,,Credit Cards,Preapprove,2023-05-27 11:00:00,103.0,"Дозвон, Отказ",Кредитная карта не нужна,189878.0,24.0,23.0,W,,3.0,,
13375,297045083,53.0,M,,,,,,,,,,,,,Credit Cards,Preapprove,2022-07-19 09:00:00,67.0,"Дозвон, Отказ",Другое,155482.0,21.0,18.0,,,0.0,,
13376,370155441,49.0,M,,,,,,,,,,,,,Credit Cards,Preapprove,2022-02-16 17:00:00,146.0,"Дозвон, Отказ",Кредит уже не нужен,97853.0,32.0,29.0,,,0.0,,
13377,453079325,19.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2023-10-19 15:00:00,169.0,"Дозвон, Отказ",Кредитная карта не нужна,109997.0,67.0,66.0,W,,40.0,,
13378,312709867,31.0,M,urban,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,u_04 (14),,9486.69,16990.78,Cash Loan,Upsell,2023-11-16 11:00:00,32.0,"Дозвон, Отказ",Кредит уже не нужен,36735.0,61.0,60.0,W,,81.0,,
13379,70438807,32.0,M,,,,,,,,,,,,,Debit Cards,Cold,2024-09-21 06:00:00,25.0,"Дозвон, Отказ",Дебетовая карта не нужна,189269.0,48.0,48.0,W,,19.0,,
13380,160433223,48.0,M,,,,,,,,,,,,,Credit Cards,Reutilization,2022-09-06 12:00:00,224.0,"Дозвон, Отказ",Не знает когда будет пользоваться,40600.0,76.0,74.0,W,,54.0,,
13381,433027471,37.0,M,town,0.0,0.0,0.0,0.0,0.0,1.0,Нет своего жилья,t_04 (16),,,,Deposit,Deposit,2024-03-13 16:00:00,67.0,"Дозвон, Отказ",Отказ от использования вклада,185018.0,54.0,54.0,W,,13.0,,
13382,379462772,48.0,M,rural,0.0,0.0,1.0,0.0,1.0,2.0,Квартира,r_03 (20),Pro,,,Cash Loan,Preapprove,2024-06-06 13:00:00,17.0,"Дозвон, Отказ",Отказ прослушать предложение,264573.0,25.0,24.0,W,,2.0,,
13383,482853261,36.0,F,town,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,t_02 (8),Pro,,16665.3,Credit Cards,Preapprove,2024-04-15 10:00:00,34.0,"Дозвон, Отказ",Отказ по всем продуктам,266986.0,22.0,21.0,W,,0.0,,
13384,379618204,51.0,M,,,,,,,,,,,,,Credit Cards,Preapprove,2024-02-22 15:00:00,11.0,"Дозвон, Отказ",Отказ прослушать предложение,247291.0,19.0,18.0,M,,,,
13385,486800842,37.0,F,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_07 (29),Pro,15604.32,,MVNO,Cold,2024-03-14 11:00:00,276.0,"Дозвон, Успешно",Назначена встреча,208829.0,21.0,20.0,,,8.0,,
13386,166031659,45.0,M,rural,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,r_03 (20),,,18596.08,Secured Loan,Upsell,2024-09-09 11:00:00,16.0,"Дозвон, Отказ",Отказ по всем продуктам,278845.0,22.0,22.0,W,,2.0,,
13387,362122974,29.0,F,,,,,,,,,,,,11073.5,Secured Loan,Upsell,2023-04-28 18:00:00,43.0,"Дозвон, Отказ",Другое,167703.0,34.0,33.0,W,,6.0,,
13388,384128107,39.0,M,town,0.0,0.0,0.0,0.0,1.0,2.0,Квартира,t_10 (40),Pro,,,MVNO,Cold,2023-08-25 10:00:00,194.0,"Дозвон, Успешно",Назначена встреча,205474.0,20.0,18.0,M,,2.0,,
13389,499482554,14.0,M,,,,,,,,,,,,,Credit Cards,Afterfilling,2023-04-13 14:00:00,29.0,"Дозвон, Отказ",Другое (нестандартная ситуация),187033.0,41.0,39.0,,,2.0,,
13390,586804554,49.0,F,,,,,,,,,,,,12659.17,Credit Cards,Utilization,2024-10-28 19:00:00,185.0,"Дозвон, Отказ",Отказ от использования КК,40200.0,46.0,46.0,W,,122.0,,
13391,349475661,38.0,F,msk,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,m_04 (11),,,,Credit Cards,Preapprove,2023-10-18 12:00:00,29.0,"Дозвон, Отказ",Кредитная карта не нужна,232305.0,20.0,20.0,,,0.0,,
13392,65502415,44.0,M,town,0.0,0.0,1.0,0.0,1.0,1.0,Квартира,t_01 (4),Pro,,27023.5,Cash Loan,Upsell,2024-03-15 03:00:00,74.0,"Дозвон, Отказ",Другое,199708.0,44.0,43.0,W,,10.0,,
13393,361133976,38.0,M,rural,0.0,1.0,1.0,0.0,1.0,1.0,Квартира,r_02 (7),,,,MVNO,Afterfilling,2023-09-25 15:00:00,64.0,"Дозвон, Отказ",Другое,208829.0,21.0,20.0,,,2.0,,
13394,324227506,33.0,M,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_04 (16),Pro,,,Credit Cards,Preapprove,2024-02-08 11:00:00,65.0,"Дозвон, Отказ",Кредитная карта не нужна,231848.0,20.0,19.0,W,,4.0,,
13395,432332954,25.0,M,urban,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,u_02 (5),,,,Cash Loan,Afterfilling,2023-11-08 10:00:00,336.0,"Дозвон, Успешно",Жилье под обременением,205492.0,33.0,31.0,W,,5.0,,
13396,344893395,37.0,M,,,,,,,,,,,,,Credit Cards,Preapprove,2023-06-15 11:00:00,199.0,"Дозвон, Отказ",Кредитная карта не нужна,142362.0,55.0,53.0,W,,67.0,,
13397,510728405,40.0,M,urban,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,u_10 (35),,,14557.0,Credit Cards,Preapprove,2024-06-26 10:00:00,72.0,"Дозвон, Отказ",Кредитная карта не нужна,267540.0,36.0,35.0,W,,2.0,,
13398,502828167,70.0,F,,,,,,,,,,,,,Credit Cards,Utilization,2023-06-05 08:00:00,24.0,"Дозвон, Отказ",Отказ от использования КК,40894.0,41.0,40.0,W,,96.0,,
13399,454758348,20.0,F,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_02 (8),,,,Cash Loan,Upsell,2023-04-03 13:00:00,2.0,"Дозвон, Отказ",Не устраивает ни одно предложение,195925.0,57.0,56.0,M,,0.0,,
13400,483665903,63.0,F,,,,,,,,,,,,,MVNO,Cold,2023-08-17 09:00:00,22.0,"Дозвон, Отказ",Другое,175459.0,21.0,20.0,M,,9.0,,
13401,500054242,37.0,M,town,0.0,0.0,1.0,0.0,1.0,2.0,Квартира,t_10 (40),Pro,,10823.5,MVNO,Afterfilling,2024-02-14 12:00:00,90.0,"Дозвон, Отказ",Другое,207016.0,21.0,20.0,,,7.0,,
13402,166296352,45.0,F,,,,,,,,,,,,,Debit Cards,Utilization,2023-08-14 13:00:00,59.0,"Дозвон, Отказ",Пользуется картой другого банка,220658.0,23.0,22.0,W,,0.0,Россия,Холост/не замужем
13403,445927405,29.0,M,,,,,,,,,,,,,Cash Loan,Upsell,2022-07-21 11:00:00,117.0,"Дозвон, Отказ",Другое,7004.0,36.0,33.0,W,,15.0,,
13404,528306525,31.0,,,,,,,,,,,,,,Debit Cards,Meeting,2023-10-10 11:00:00,101.0,"Дозвон, Успешно",Назначена встреча,227831.0,61.0,60.0,W,,0.0,Россия,Холост/не замужем
13405,212738846,59.0,F,,,,,,,,,,,,,Debit Cards,Utilization,2023-05-08 13:00:00,10.0,"Дозвон, Отказ",Левый контакт,165337.0,24.0,26.0,M,,7.0,,
13406,299761854,39.0,F,town,0.0,0.0,0.0,0.0,1.0,2.0,Нет своего жилья,t_07 (29),,,,Credit Cards,Preapprove,2022-01-26 19:00:00,14.0,"Дозвон, Отказ",Отказ прослушать предложение,97044.0,54.0,51.0,W,,8.0,,
13407,269555611,49.0,M,,,,,,,,,,,,,MVNO,Cold,2022-08-25 16:00:00,68.0,"Дозвон, Отказ",Устраивает свой оператор,16515.0,40.0,38.0,,,95.0,,
13408,195044434,50.0,M,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_06 (28),,,,Credit Cards,Preapprove,2023-11-13 16:00:00,35.0,"Дозвон, Отказ",Кредитная карта не нужна,239965.0,23.0,23.0,W,,0.0,,
13409,297324521,18.0,M,rural,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,r_10 (45),Premium,,,Credit Cards,Preapprove,2023-10-19 17:00:00,165.0,"Дозвон, Успешно",Назначена встреча,66334.0,41.0,43.0,W,,2.0,,
13410,379656797,26.0,M,,,,,,,,,,,,,Investment,Utilization,2024-05-29 10:00:00,99.0,"Дозвон, Отказ",Сам разберется,210627.0,23.0,22.0,M,,,,
13411,398603827,38.0,F,,,,,,,,,,,,,Debit Cards,Cold,2022-05-06 12:00:00,23.0,"Дозвон, Отказ",Отказ прослушать предложение,138756.0,38.0,35.0,,,2.0,,
13412,174948323,39.0,F,town,0.0,1.0,1.0,0.0,0.0,0.0,Нет своего жилья,t_01 (4),Premium,22823.5,,Casco,Afterfilling,2023-02-06 14:00:00,540.0,"Дозвон, Успешно",Счет в ЛК,871.0,50.0,48.0,M,,66.0,,
13413,375310432,22.0,F,town,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,t_09 (36),,,,Cash Loan,Upsell,2023-10-24 05:00:00,220.0,"Дозвон, Успешно",Назначена встреча,36735.0,61.0,60.0,W,,81.0,,
13414,570529542,21.0,F,town,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,t_09 (36),,8244.5,12805.4,MVNO,Afterfilling,2024-08-16 14:00:00,29.0,"Дозвон, Отказ",Не интересно,205474.0,20.0,19.0,M,,14.0,,
13415,378045490,46.0,M,,,,,,,,,,,,11823.5,Credit Cards,Preapprove,2023-09-27 09:00:00,35.0,"Дозвон, Отказ",Кредитная карта не нужна,194172.0,19.0,18.0,W,,6.0,,
13416,301306050,67.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2024-04-16 08:00:00,16.0,"Дозвон, Отказ",Отказ прослушать предложение,252736.0,51.0,50.0,W,,2.0,,
13417,319956374,23.0,M,town,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,t_09 (36),Pro,,,Credit Cards,Preapprove,2023-03-12 19:00:00,122.0,"Дозвон, Отказ",Кредитная карта не нужна,189389.0,23.0,21.0,,,,,
13418,428596489,23.0,M,town,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,t_09 (36),Pro,,16323.5,Credit Cards,Preapprove,2023-03-15 08:00:00,75.0,"Дозвон, Отказ",Кредитная карта не нужна,185018.0,54.0,53.0,W,,1.0,,
13419,502577142,38.0,M,town,0.0,1.0,1.0,1.0,1.0,0.0,Квартира,t_01 (4),,,,Investment,Utilization,2023-05-02 10:00:00,1359.0,"Дозвон, Успешно",Успешно утилизирован,152852.0,25.0,23.0,W,,10.0,,
13420,282263820,24.0,F,urban,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,u_05 (17),,,,Credit Cards,Preapprove,2023-11-22 12:00:00,10.0,"Дозвон, Отказ",Отказ прослушать предложение,232049.0,19.0,18.0,M,,1.0,,
13421,123821361,32.0,F,town,0.0,0.0,1.0,0.0,0.0,0.0,Квартира,t_02 (8),,,,Cash Loan,Agreement,2023-10-12 12:00:00,81.0,"Дозвон, Отказ",Другое,208722.0,28.0,27.0,W,,3.0,Россия,Холост/не замужем
13422,423009363,31.0,F,,,,,,,,,,,14132.16,15722.9,Secured Loan,Upsell,2024-10-16 19:00:00,41.0,"Дозвон, Отказ",Отказ от кредита,210248.0,37.0,37.0,W,,14.0,Россия,Холост/не замужем
